x__,X__,Y__,x___1,x____,x_____1,x_____,amplitude_1,phase_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1600,4656.470304,287.5089429,0.150494346,2.840411094,-0.143720091142788+0.0446439652215714i,2.57E-05,-2.579720186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1300,1812.574087,250.9543951,0.209272549,5.214331327,0.100687134500587-0.183458716228945i,9.49E-05,0.793809743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,1600,2471.442422,8.069890441,0.141845973,2.111956109,-0.0730691728798777+0.121577859941301i,4.96E-05,-0.542964047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1500,3613.379662,170.3254436,0.184612108,4.363747224,-0.063067482600891-0.173505397437918i,2.69E-05,-0.38605301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,1600,3089.483313,338.2731552,0.115119988,0.980644046,0.0640628405686411+0.095648126911267i,4.36E-05,2.573167653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,1700,4239.525467,9.937344355,0.274711052,3.205632644,-0.274147933345961-0.0175804707669196i,8.35E-05,-0.936889344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,1900,1435.756223,216.7474874,1,0.492361073,0.881219218233981+0.472707826691173i,0.002036014,-0.721924697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,1800,4169.146674,103.9104893,0.154671253,4.223238413,-0.072676346268257-0.136533311956456i,3.93E-05,0.67302061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,1800,4651.308602,66.72519769,0.289615881,0.078578251,0.28872221842644+0.0227340969933298i,0.000104033,-2.371404744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,1400,4175.930755,204.3518687,0.293338244,0.614248902,0.239717939627907+0.169063995537384i,7.98E-05,2.345939745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1600,1762.372482,59.62164237,0.16612912,1.781918241,-0.0348135258482855+0.162440459538037i,3.04E-05,1.462705949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1200,4462.863916,222.439443,0.206520412,0.322701222,0.195860291651683+0.0654937163313952i,6.52E-05,-0.727405038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2000,4657.859664,323.1151663,0.292337776,3.367390779,-0.284916995313554-0.0654498381443032i,7.65E-05,-0.16651587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1500,1686.107259,328.121972,1,2.194235107,-0.583830468905092+0.811875596121758i,0.001300878,-0.698858296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,1500,4067.843118,33.82348842,0.25389614,1.831380991,-0.0654152034547933+0.24532448132972i,0.000200806,-2.340042911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,1500,949.5826454,207.6841249,0.27065316,3.784612684,-0.216600626123076-0.162287713028359i,6.35E-05,-0.521331422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,1500,4936.826915,75.65843715,0.271172663,0.245899323,0.263015462812456+0.0660112070481721i,0.000123323,2.043912336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,1300,3037.049926,16.23409796,0.29001005,1.109321631,0.129132493516647+0.259674081159408i,0.000146373,-2.801835504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,1900,4369.126616,107.8611626,0.295817729,0.389183196,0.273696269121927+0.112242954678974i,0.000187915,-0.267208102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,2000,4136.374634,257.3379464,0.214775493,5.583125638,0.164261101267954-0.138371972701935i,3.89E-05,0.575635512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1700,541.1251724,141.6670055,0.234325178,3.100826725,-0.234130496860057+0.00954983790038773i,5.11E-05,0.55430997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1400,3163.857618,85.85103285,0.155290814,4.052373182,-0.0952133531629559-0.12267703250639i,3.82E-05,-0.871984317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,1500,1876.589468,28.68008181,0.155884996,1.852087222,-0.0432730577146143+0.149758387432735i,5.44E-05,-2.601096015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1600,313.4364313,39.19477119,0.216495912,1.706342622,-0.0292554422742191+0.214510137203423i,2.07E-05,-1.724143309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,1700,4382.174404,151.7140042,0.272621288,3.665458863,-0.236060498671163-0.136373779488077i,0.000104538,-2.127912057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,2000,3494.93778,182.389508,0.277332485,4.188351996,-0.138771476822156-0.240116189382414i,3.93E-05,0.044423821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,1300,906.1016998,210.1277677,0.176978127,4.042688877,-0.109859330333303-0.138752242928306i,5.02E-06,-1.869191914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,2000,2806.937451,304.5990503,1,0.253670415,0.967997822036867+0.250958595254043i,0.001213553,0.487818052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,1500,3863.850971,38.08169778,0.114333315,0.979527584,0.0637310848855004+0.0949234205710289i,3.80E-05,-1.7184229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,2000,1240.789396,259.252136,0.130228895,6.0515177,0.126749812407847-0.0299006714044317i,1.27E-05,0.229940389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1300,1760.580014,17.21815271,0.182280081,5.784778337,0.160104831488596-0.0871347847779989i,3.44E-05,-3.007403458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2000,2375.335249,164.0436968,0.236654985,4.110922676,-0.133911710501505-0.195123641971339i,9.26E-05,-1.695093782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,1100,284.1247295,287.4814871,0.143929817,6.028969795,0.139304039491964-0.0361963643482625i,2.15E-06,-1.912960854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1100,1574.468497,103.448329,1,5.499584202,0.708376351119255-0.705834927709709i,0.0025496,1.475279561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,1900,4406.69338,73.87634408,0.187477103,6.189196061,0.186649628467666-0.017594899431934i,6.43E-05,-1.458092827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,1100,686.1036938,341.7095819,0.231589506,3.756953772,-0.189107894625618-0.133685837993573i,2.05E-05,2.305262281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,1200,2246.668327,106.1510579,0.282194012,4.55132253,-0.045255720447117-0.278541523382188i,9.90E-05,-1.474530307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,1800,3580.054237,207.2149255,0.112878389,3.200792087,-0.112680651065064-0.00667843418023423i,1.08E-05,1.888807005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,1400,601.0874008,206.4187718,0.263799459,0.366109405,0.246316725919266+0.0944363538415365i,5.71E-06,2.609634851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,1600,2186.358245,161.1892017,0.225853379,2.376471153,-0.162907637550698+0.15643161554372i,4.42E-05,-1.004056363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1700,2247.22901,283.9358817,1,0.211479283,0.97772147349117+0.209906456008992i,0.001956761,0.555072855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1400,940.6380468,271.8724304,0.261479663,0.941866951,0.153823079958415+0.211447568287127i,2.02E-05,3.12344213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,1500,4740.430293,55.60852749,0.24129885,4.473536299,-0.0570884211470596-0.234448389233497i,7.29E-05,-0.385842993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1600,3477.369789,330.0797025,0.130972967,4.706963953,-0.000710528484700465-0.13097103951507i,1.46E-05,1.348576015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,1800,3054.647232,75.96595349,0.212624121,1.262382232,0.0645416145901441+0.202591700194075i,6.44E-05,0.581256847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,1700,2947.251774,343.3074349,0.218039905,6.111416085,0.214831209139439-0.037268645562395i,9.14E-05,-0.808951308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,1400,2928.827471,180.1166383,0.109295402,5.906106355,0.101616760273331-0.0402432464456091i,2.75E-06,-2.023702365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,1200,2925.763386,101.5694368,0.14007987,1.536437002,0.00481210277546921+0.139997192051527i,2.46E-05,-1.188920453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,1300,308.8812014,275.1850077,0.10352513,4.130214675,-0.0569223985465253-0.0864713420019997i,5.77E-06,0.151817982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,1100,4245.134809,81.97011224,0.121085362,0.020350644,0.121060289145464+0.00246399503968922i,1.59E-05,0.459326332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1400,1546.449823,263.31706,0.181106015,4.90153233,0.0340511168205536-0.177876108893445i,7.92E-05,0.57428531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1400,2273.158534,297.0163462,0.238272651,3.832280479,-0.183662467004593-0.151795765408953i,9.03E-05,-1.327283068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,1800,2303.061495,170.6529253,1,0.709255119,0.758847204366746+0.651268700633444i,0.00054853,1.343513497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1500,1705.949108,30.75460521,0.227950098,2.647663729,-0.200704818792423+0.108068603687645i,0.000103202,1.785747883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,1900,3593.461607,341.9325341,0.258022253,1.361605463,0.0535830868757714+0.252397178717881i,0.000136363,-2.764376927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,1700,1436.66218,144.5440201,0.192023625,5.796842776,0.169758150225488-0.0897510057081893i,0.000111776,2.507072211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,1800,4063.085052,294.0935813,0.16937229,4.354857584,-0.0592740016330351-0.158661795981463i,2.79E-05,3.09499395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,1600,735.3807365,144.8393678,0.107759625,5.654678264,0.0871674259780232-0.0633559515613025i,8.53E-06,0.90868081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,1500,3024.158391,126.408547,0.115771243,2.759384026,-0.107417553943151+0.0431792741372511i,9.76E-06,-2.893704424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,1500,394.4213056,75.27361157,0.16489136,5.570773841,0.124787769485562-0.107782991928342i,6.85E-06,0.232545469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1100,1912.152402,93.88223669,0.115311183,1.677494764,-0.0122801912674647+0.114655421880156i,2.49E-05,0.035437427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1100,2630.979188,242.0479098,0.283341728,4.631642857,-0.0228538929440183-0.282418545090866i,0.000133764,-2.936656133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,1700,3256.040182,167.8478387,0.251186771,4.358791223,-0.0869797536084712-0.235646592421119i,6.38E-05,-0.195096555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1000,1794.032973,29.98196998,1,3.404690259,-0.965589008914015-0.260072808775639i,0.001718465,2.476076469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,1800,3270.598881,64.67265041,0.225474845,0.954263564,0.13037175712547+0.183962253891559i,0.000124331,2.823225202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,1200,3247.278968,107.7156841,0.101994489,6.171849681,0.101362999415116-0.0113321748429884i,5.08E-06,2.954300149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,1500,4820.557816,102.1176933,0.27886112,2.271572701,-0.179812800626848+0.213145211586115i,0.000106383,2.121039968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,1600,217.7181208,317.4772509,0.149174175,4.034307541,-0.0935769668012522-0.116173515343949i,1.15E-05,3.131816963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,1200,3327.225514,305.2425865,0.282571669,3.601001469,-0.253273167664991-0.125297448011598i,0.000137245,-1.126329562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,1400,3844.276194,8.683288573,0.28040305,2.064301822,-0.132831412262765+0.246944702918953i,0.000118646,2.296529724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1400,1297.10007,185.0252118,0.271830738,3.595538675,-0.244300730020395-0.119201943638193i,0.00017142,0.507094772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1600,1425.586148,215.9922196,0.295386464,5.835355117,0.266258042888887-0.127905503254564i,0.000259424,-1.848630909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,1300,1158.314962,53.18948625,0.23858765,4.507883,-0.0484532054765903-0.233615824582217i,2.11E-05,2.079795518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1400,4176.847784,341.9161533,0.249393174,1.289360924,0.0692651793464771+0.239581489206475i,0.000200616,0.9938159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,1800,3418.515062,57.4529974,0.263357696,4.124004919,-0.14616814259267-0.219071107437542i,0.000172407,0.229088869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,1200,4196.842998,82.33554493,0.175532516,4.762376105,0.00877071215834843-0.17531325921898i,4.13E-05,-0.967496268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,1600,2139.503198,47.30138541,0.203832356,4.973125328,0.0525463673833922-0.196942907347933i,3.09E-05,-1.360681105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,1100,4136.317735,347.5263977,0.149994503,1.841406868,-0.0400965018400185+0.14453588312497i,6.01E-05,-2.008612359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,1200,2093.972293,54.49410304,0.212379388,2.633500682,-0.185550428724273+0.103324937580632i,5.15E-05,0.624876857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,1200,91.718269,45.80606502,1,2.246701535,-0.625603762883043+0.780140969227086i,0.000653355,-0.624679324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1300,3882.580616,176.0828045,0.146690067,3.264338483,-0.145586398193761-0.0179604143563328i,2.94E-05,2.49483301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1500,918.4602062,72.28778413,1,2.69496308,-0.901908004415678+0.431928178718326i,0.000568738,0.964671251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,1100,1762.966561,260.6900996,0.155547492,4.819554236,0.0166373989436947-0.154655162283857i,5.21E-05,-0.152236214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1400,449.8116613,328.1381864,0.149575733,1.001641868,0.080609353048696+0.125996159053555i,1.14E-05,0.537035038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,1700,2691.567726,145.5723279,0.246722355,2.028522113,-0.109028865109293+0.221324709529151i,8.11E-05,0.617497116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,1000,1709.338239,119.5094664,0.141425869,0.151199713,0.139812353019228+0.0213021677942312i,4.55E-05,-0.108093973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,1700,1292.90641,127.6560836,0.277273998,2.613382719,-0.239484498401513+0.139742781803234i,0.000185322,-0.520286516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,1200,518.6830175,279.5196769,0.217823434,5.009978628,0.0638694581830917-0.208249227360636i,1.85E-05,2.080340188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,1300,3636.133749,311.5391191,0.241386475,5.465439779,0.165076442597977-0.1761170024359i,0.000156008,-0.094441987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,1600,245.7061433,126.1240003,0.248817662,3.361045147,-0.242850214200357-0.054166430602644i,1.98E-05,3.063681524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1100,3263.817296,202.5912476,0.176067691,3.164125678,-0.176022994528261-0.00396700182068207i,2.66E-05,-2.28464844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1400,1526.991232,88.68933406,0.234932235,1.961907098,-0.0895598195259135+0.217191605996053i,0.00016381,1.774114726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,1200,3762.102349,202.4124289,0.287409489,5.157975283,0.123869755867327-0.259346289192622i,0.000152164,-2.439778384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1600,1391.498181,120.890864,0.12198364,0.420225708,0.111370683082253+0.0497652428613895i,4.49E-05,0.929334087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,1700,582.2974364,249.6146918,0.177422123,4.952588208,0.0422080382044931-0.172328440459551i,1.40E-05,0.595642752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,1400,1344.759791,248.6573018,0.239116647,4.681769054,-0.007320590012545-0.239004560562997i,0.000169582,-0.922835864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,1300,1768.757173,189.6773549,1,4.086005231,-0.586218882518384-0.810152715096911i,0.000668533,1.179287241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,1500,3979.307227,201.3384888,0.116706687,2.718726225,-0.10642673859135+0.0478936324200684i,1.71E-05,2.463993853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,1100,3798.607314,281.5007301,0.24441733,4.124999639,-0.135453598004313-0.203450618634422i,0.000100755,-0.412311328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,1800,643.4611088,267.0552028,0.17621822,3.611450491,-0.157121920361886-0.0797844787587649i,1.19E-05,2.609599867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1300,707.2481247,47.52796043,0.255659764,3.991878853,-0.168676157416615-0.192120453826013i,3.50E-05,0.512333172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1500,3345.044404,283.0308795,0.140417288,4.193390984,-0.0696484255202516-0.121926664959204i,4.51E-05,1.399249481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,1400,3641.969286,170.7460733,0.237683321,3.548387629,-0.218286855440569-0.094043658220227i,8.73E-05,0.832777365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1900,712.6172047,85.77958539,0.287887474,3.529736929,-0.266472386144488-0.108957170863232i,3.11E-05,-0.736448165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,1200,4256.665918,73.54850802,1,6.204779676,0.996927852777791-0.0783253238478035i,0.002378921,-0.347263126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,1600,3517.037411,224.6113259,0.210522613,5.289108885,0.114793205186828-0.176471783771173i,5.08E-05,2.81829604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,2000,4190.158828,235.5234977,0.107370253,5.318114401,0.0611321752547268-0.0882679346332403i,1.20E-05,-1.126334465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,1700,214.260978,36.01931672,0.260616108,4.995962051,0.0729172065938223-0.250207587318626i,5.07E-05,-0.278671948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,1200,2519.110059,324.7222959,0.239155372,1.817160776,-0.0583251646690365+0.231934186697211i,0.000124294,2.166257828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,1900,1592.978696,344.2615813,0.109702609,2.653512022,-0.0968931328984722+0.051443008883534i,2.10E-05,-1.881479535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1200,3669.602406,101.8841521,0.118294406,3.219910039,-0.117931805373995-0.00925504062088713i,1.44E-05,-1.440422633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1000,4263.595387,66.994468,0.136878887,5.295511523,0.0753700526777401-0.114259287363879i,4.92E-05,-1.612303248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,1800,4052.833294,189.4040042,0.275641856,5.065833895,0.0954084186052384-0.25860329889015i,1.11E-05,-0.87894427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1500,822.9632076,67.67036716,1,4.716724052,0.00433505849797634-0.999990603589763i,0.000748238,-1.573979309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,1700,2429.837527,20.00267895,0.166850838,1.339325149,0.0382772028037606+0.162400917366327i,7.59E-05,-2.238735551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,1600,1702.442068,277.7838281,0.222669352,5.763996089,0.193326376008193-0.110483269373822i,2.76E-05,-1.844465231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,1500,1025.351538,35.89296193,0.183379826,0.319332671,0.174109081588246+0.057568985774964i,2.05E-05,-1.424110074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,1600,4641.809994,281.2737328,0.237279974,0.298901741,0.226759091350772+0.0698720287745421i,0.00011303,0.686469268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
